species,observed_on,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12,P_13,P_14,Pres_1,Pres_2,Pres_3,Pres_4,Pres_5,Pres_6,Pres_7,Pres_8,Pres_9,Pres_10,Pres_11,Pres_12,Pres_13,Pres_14,RelHum_1,RelHum_2,RelHum_3,RelHum_4,RelHum_5,RelHum_6,RelHum_7,RelHum_8,RelHum_9,RelHum_10,RelHum_11,RelHum_12,RelHum_13,RelHum_14,SpecHum_1,SpecHum_2,SpecHum_3,SpecHum_4,SpecHum_5,SpecHum_6,SpecHum_7,SpecHum_8,SpecHum_9,SpecHum_10,SpecHum_11,SpecHum_12,SpecHum_13,SpecHum_14,Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6,Temp_7,Temp_8,Temp_9,Temp_10,Temp_11,Temp_12,Temp_13,Temp_14,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11,Tmax_12,Tmax_13,Tmax_14,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmin_12,Tmin_13,Tmin_14,latitude,longitude,geometry,cod_prov,name,cod_ccaa,cartodb_id,created_at,updated_at,longitude_3035,latitude_3035,LC,elevation
,2011-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95616.0,95569.0,95531.0,95563.0,95464.0,95330.0,95363.0,95448.0,95374.0,95298.0,95430.0,95616.0,95604.0,95552.0,53.5625,54.9375,53.6875,59.5625,52.875,51.875,66.5625,65.375,59.25,58.5625,55.0625,58.4375,55.375,56.625,0.010559082,0.010620117,0.010192871,0.010986328,0.010131836,0.0099487305,0.0126953125,0.0126953125,0.0115356445,0.011169434,0.010375977,0.011047363,0.010498047,0.010620117,24.375,23.8125,23.625,23.0625,24.1875,23.875,23.125,23.625,24.0,23.5625,23.625,23.5,24.0,23.375,29.75,28.1875,28.375,27.0,30.0625,29.25,27.125,27.9375,29.75,28.5625,29.25,28.6875,30.125,28.75,19.75,19.25,19.25,18.625,18.5,19.625,20.5625,19.625,19.5,18.375,19.125,19.1875,18.8125,19.4375,38.552457223468565,-2.056254128416498,POINT (-2.056254128416498 38.552457223468565),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.056254128416498,38.552457223468565,26,801.0
,2013-05-22 00:00:00,0.375,0.9375,0.6875,0.3125,0.9375,0.625,0.3125,0.0625,0.4375,1.875,1.25,10.6875,0.125,0.9375,100497.0,100465.0,100375.0,100444.0,100534.0,100518.0,100424.0,100414.0,100573.0,100585.0,100552.0,100545.0,100444.0,100387.0,68.3125,70.5625,71.25,71.625,69.4375,74.4375,72.375,73.75,74.1875,77.125,79.875,86.4375,74.4375,75.0,0.01586914,0.016296387,0.016418457,0.016479492,0.015625,0.017028809,0.016418457,0.016540527,0.016662598,0.01739502,0.018371582,0.018249512,0.01727295,0.017089844,27.875,27.8125,27.75,27.625,27.4375,27.4375,27.3125,27.125,27.125,27.0,27.375,25.75,27.6875,27.1875,32.6875,32.5625,32.375,32.375,32.125,31.3125,31.375,31.4375,31.1875,30.4375,31.375,27.6875,32.375,30.75,23.9375,24.625,24.625,23.9375,23.9375,24.4375,24.1875,23.75,24.125,24.5625,24.25,24.25,24.4375,24.125,40.37355434559163,-1.3014318405906238,POINT (-1.3014318405906238 40.37355434559163),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.3014318405906238,40.37355434559163,12,1152.0
,2013-07-26 00:00:00,0.5,0.0,0.0625,0.4375,0.5625,0.125,0.1875,0.25,0.0,0.0,0.0,0.0625,0.0,0.0,93241.0,93416.0,93351.0,93153.0,93158.0,93195.0,93159.0,93157.0,93254.0,93237.0,93196.0,93208.0,93194.0,93257.0,64.9375,65.0625,62.75,62.125,66.8125,63.0,65.8125,64.75,63.125,62.875,62.9375,62.4375,58.8125,60.0,0.011779785,0.011108398,0.010131836,0.010314941,0.011352539,0.010559082,0.010803223,0.010803223,0.011230469,0.010986328,0.010253906,0.00970459,0.009460449,0.009643555,22.125,21.6875,20.625,20.875,21.1875,21.1875,20.5625,20.8125,22.125,22.0625,21.0625,20.125,20.75,20.75,26.3125,27.5,25.375,25.6875,25.625,26.875,25.0625,25.25,28.1875,29.25,28.3125,26.5625,28.0,27.625,19.0,15.125,15.5625,17.1875,17.625,16.625,16.875,17.375,17.875,15.25,13.75,14.6875,14.125,15.6875,37.30064309729465,-3.647554056838232,POINT (-3.6475540568382314 37.30064309729465),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.647554056838232,37.30064309729465,17,717.0
,2018-08-18 00:00:00,0.25,0.0625,1.25,0.125,0.0625,1.6875,1.6875,1.4375,0.25,0.1875,0.3125,0.0,0.125,0.5625,97960.0,98043.0,98152.0,98166.0,98178.0,98235.0,98250.0,98232.0,98168.0,98053.0,97929.0,98030.0,98134.0,98146.0,70.5,70.8125,73.0625,68.125,69.9375,70.8125,68.1875,73.125,66.625,66.6875,70.6875,68.1875,67.875,69.75,0.012939453,0.012939453,0.013244629,0.012878418,0.013061523,0.013122559,0.012817383,0.01361084,0.012573242,0.012939453,0.013671875,0.012878418,0.013305664,0.013793945,23.3125,23.1875,22.875,23.6875,23.5,23.3125,23.625,23.375,23.9375,24.4375,24.1875,24.0625,24.625,24.5,27.125,27.1875,26.1875,27.0,27.4375,26.5625,28.4375,27.375,28.4375,29.5,29.625,29.6875,29.9375,28.75,20.0625,19.375,20.125,20.75,19.5625,19.9375,20.6875,20.1875,20.5,20.125,18.625,18.875,20.0,21.375,39.15741504563394,-3.2730208621352688,POINT (-3.2730208621352688 39.15741504563394),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.2730208621352688,39.15741504563394,15,649.0
,2018-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90817.0,90875.0,90814.0,90753.0,90816.0,90937.0,90814.0,90853.0,90886.0,90941.0,90915.0,90881.0,90901.0,90965.0,51.75,50.5,57.875,57.0625,59.8125,60.875,52.0,59.875,59.5625,58.0,55.375,59.0625,64.5625,60.5,0.009155273,0.008850098,0.0099487305,0.010192871,0.010131836,0.010620117,0.009155273,0.010192871,0.010253906,0.00970459,0.008972168,0.009765625,0.010314941,0.0095825195,21.1875,21.25,20.875,21.625,20.6875,21.125,21.625,20.625,21.0,20.4375,20.0625,20.3125,19.4375,19.5625,25.5,25.6875,25.375,26.3125,24.875,25.375,27.0625,23.6875,26.6875,24.8125,25.125,25.0625,21.625,22.8125,17.25,17.9375,18.125,16.9375,17.0625,17.3125,17.0,17.8125,15.875,16.625,15.9375,16.6875,17.1875,16.1875,38.02185791593405,-0.7806633627687063,POINT (-0.7806633627687063 38.02185791593405),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.7806633627687063,38.02185791593405,16,33.0
,2019-04-03 00:00:00,0.0,0.0,0.0,0.125,0.0,0.0,0.3125,3.9375,0.125,0.0,0.0,0.0,0.0,0.0,99315.0,99323.0,99383.0,99346.0,99312.0,99358.0,99554.0,99595.0,99375.0,99230.0,99218.0,99252.0,99286.0,99230.0,48.25,49.6875,46.875,53.6875,52.0625,51.8125,60.9375,64.0,51.5625,46.5,45.0625,51.25,49.5625,50.625,0.014099121,0.014892578,0.013916016,0.015991211,0.015380859,0.015625,0.017578125,0.018066406,0.016296387,0.014160156,0.013244629,0.014465332,0.014892578,0.015136719,32.0,32.25,32.1875,31.375,31.875,32.0625,30.8125,30.3125,32.5,32.25,31.8125,31.0625,32.1875,32.1875,37.8125,38.4375,37.625,36.25,37.9375,37.875,35.9375,36.5625,38.4375,38.3125,37.875,37.375,38.5625,38.875,26.0625,26.5625,26.3125,26.6875,26.3125,26.1875,26.125,27.5625,27.3125,26.0,25.8125,25.75,26.625,26.3125,41.37845357845012,1.659102080322441,POINT (1.659102080322441 41.37845357845012),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.659102080322441,41.37845357845012,15,239.0
,2019-09-17 00:00:00,0.0,0.6875,0.0,0.375,1.75,1.9375,1.0,1.625,6.3125,2.625,0.0,0.0,0.0,1.0,101430.0,101471.0,101515.0,101471.0,101500.0,101545.0,101524.0,101510.0,101577.0,101681.0,101643.0,101601.0,101491.0,101478.0,80.0,77.8125,80.625,82.375,86.8125,84.9375,82.875,84.375,88.625,81.375,79.5,82.0,82.25,82.3125,0.016235352,0.015808105,0.016357422,0.016601562,0.017150879,0.016967773,0.016479492,0.016601562,0.016845703,0.015930176,0.015991211,0.016174316,0.016601562,0.016662598,25.5,25.5625,25.5,25.4375,25.125,25.3125,25.25,25.0,24.4375,25.0,25.4375,25.125,25.4375,25.5,25.75,25.875,25.75,25.625,25.375,25.5,25.5,25.25,24.8125,25.6875,25.625,25.3125,25.6875,25.75,25.25,25.1875,25.3125,25.25,24.875,25.0,24.875,24.6875,24.0625,24.4375,25.125,24.875,25.0625,25.1875,42.28237990950177,-5.271564698915256,POINT (-5.271564698915256 42.28237990950177),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.271564698915256,42.28237990950177,12,802.0
,2014-05-06 00:00:00,4.875,5.5625,13.875,4.625,1.9375,3.875,5.3125,1.125,2.1875,3.6875,3.75,3.375,4.0625,4.5625,96653.0,96598.0,96650.0,96718.0,96727.0,96649.0,96607.0,96591.0,96610.0,96641.0,96653.0,96576.0,96571.0,96569.0,91.4375,92.6875,93.6875,91.6875,89.875,91.5,88.4375,85.3125,88.1875,89.9375,89.9375,90.625,90.8125,92.5625,0.018066406,0.018188477,0.018066406,0.018310547,0.017822266,0.018493652,0.018066406,0.01776123,0.018920898,0.018798828,0.019042969,0.01928711,0.018798828,0.019104004,24.1875,24.0625,23.75,24.375,24.25,24.625,24.8125,25.3125,25.625,25.1875,25.375,25.4375,25.0,24.875,27.125,26.8125,26.5625,28.0,26.8125,28.25,28.8125,30.125,29.6875,28.4375,29.0,29.5625,28.5625,28.6875,22.3125,21.8125,22.1875,22.5,22.125,22.25,22.0,21.1875,22.25,22.8125,22.9375,22.5625,22.5625,22.75,38.26810447253104,-5.993885779065977,POINT (-5.993885779065977 38.268104472531036),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.993885779065977,38.26810447253104,12,598.0
,2013-06-01 00:00:00,0.0625,0.0,0.0,0.0,0.0,0.1875,0.0,0.125,0.0,0.0625,0.25,0.0,0.0,0.0,88279.0,88242.0,88230.0,88150.0,88146.0,88175.0,88177.0,88222.0,88218.0,88233.0,88262.0,88230.0,88193.0,88268.0,62.4375,64.5625,70.9375,67.4375,70.25,72.1875,70.125,65.0,65.375,67.25,68.6875,68.9375,64.9375,63.6875,0.010620117,0.011169434,0.0119018555,0.01159668,0.012023926,0.012451172,0.012145996,0.01159668,0.011779785,0.011779785,0.01171875,0.01159668,0.010925293,0.0107421875,20.9375,21.3125,20.375,20.9375,20.875,20.6875,21.0,21.75,21.8125,21.375,20.75,20.625,20.8125,20.875,27.0625,27.5625,26.375,26.625,27.625,25.625,27.375,28.1875,29.0625,28.0,26.375,26.3125,26.625,26.4375,15.8125,16.0625,15.375,16.375,16.5,17.0625,16.0625,16.75,16.9375,16.0625,16.375,15.5,15.875,16.0625,36.47836128442988,-4.987795901045644,POINT (-4.987795901045644 36.47836128442988),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.987795901045644,36.47836128442988,18,12.0
,2015-09-12 00:00:00,0.5625,1.3125,0.75,0.5625,0.75,0.0625,0.6875,0.5625,0.1875,0.0,0.3125,0.0625,0.0625,0.25,100941.0,100980.0,100989.0,100946.0,100934.0,100978.0,101053.0,101082.0,101019.0,100884.0,100943.0,101032.0,101054.0,101029.0,67.1875,67.5,67.0,63.625,66.0,63.8125,66.375,64.0625,61.4375,64.1875,65.6875,64.1875,65.0625,68.75,0.015625,0.015136719,0.015197754,0.014038086,0.014343262,0.014038086,0.014404297,0.0138549805,0.01361084,0.014404297,0.014770508,0.014160156,0.014343262,0.014953613,27.5625,27.0625,27.25,27.0625,26.4375,26.75,26.5,26.4375,27.0625,27.375,27.25,26.875,26.875,26.5,31.0625,31.5625,31.6875,32.4375,30.5,30.625,29.875,30.625,32.125,32.8125,32.375,31.375,31.9375,30.625,24.1875,23.75,23.625,23.25,22.9375,22.9375,23.0,22.75,23.0625,22.875,23.3125,22.9375,22.75,23.5,41.60676852762094,-0.3793070099290787,POINT (-0.3793070099290787 41.60676852762094),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.3793070099290787,41.60676852762094,12,409.0
,2016-01-01 00:00:00,0.0,0.0,0.0,0.0625,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0625,1.4375,1.8125,101166.0,101016.0,101084.0,101248.0,101253.0,101147.0,101148.0,101298.0,101308.0,101294.0,101245.0,101202.0,101252.0,101254.0,80.25,81.9375,77.6875,75.9375,76.5,81.25,77.875,77.6875,75.375,75.75,76.25,81.0,83.5,82.3125,0.01928711,0.019592285,0.018493652,0.017822266,0.018005371,0.019470215,0.018493652,0.018005371,0.01763916,0.017822266,0.017700195,0.018920898,0.019165039,0.019042969,28.3125,28.25,28.1875,28.0,28.0,28.3125,28.125,27.75,27.9375,28.0,27.8125,27.875,27.5625,27.6875,28.5625,28.5,28.375,28.1875,28.375,28.5,28.375,28.0,28.1875,28.25,28.1875,28.0625,28.25,28.25,27.8125,27.9375,27.875,27.6875,27.6875,28.0625,27.5625,27.4375,27.5625,27.625,27.3125,27.5625,26.5625,27.25,40.997255293617314,-4.284571624102455,POINT (-4.284571624102455 40.997255293617314),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.284571624102455,40.997255293617314,12,907.0
,2016-04-23 00:00:00,2.75,2.5,2.625,0.75,0.375,0.4375,47.375,12.875,30.6875,10.5,1.4375,3.6875,5.4375,2.6875,90154.0,90219.0,90276.0,90284.0,90218.0,90260.0,90336.0,90308.0,90234.0,90177.0,90223.0,90344.0,90408.0,90332.0,81.5625,82.0,84.25,82.0625,82.0625,80.1875,88.75,93.25,95.25,86.125,78.0,81.8125,83.4375,79.25,0.016601562,0.016418457,0.016418457,0.015930176,0.01574707,0.015075684,0.016113281,0.016479492,0.016540527,0.015991211,0.015563965,0.01574707,0.01574707,0.015319824,23.4375,23.25,22.6875,22.75,22.5625,22.25,21.4375,20.9375,20.625,21.75,23.0625,22.5625,22.1875,22.5625,27.1875,27.5625,26.4375,26.75,27.4375,26.4375,24.6875,23.0,22.5,24.125,26.375,27.25,25.3125,25.9375,20.4375,19.8125,20.125,18.75,18.25,19.0625,19.0,19.25,19.5625,19.875,20.625,19.5625,19.8125,19.875,37.88464002938696,-4.324434507146577,POINT (-4.324434507146577 37.88464002938696),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-4.324434507146577,37.88464002938696,17,315.0
,2016-03-19 00:00:00,0.0,0.0625,0.0625,0.25,0.125,0.1875,0.0,0.9375,1.3125,2.125,5.375,13.25,8.625,10.1875,100992.0,101070.0,101157.0,101117.0,101108.0,101139.0,101137.0,101146.0,101052.0,100998.0,101017.0,100936.0,100930.0,101051.0,75.0,74.6875,76.1875,78.0,77.5625,75.25,77.625,82.375,78.5,82.75,82.125,84.0,83.25,83.0625,0.019592285,0.019165039,0.019470215,0.019836426,0.01953125,0.018920898,0.019348145,0.020324707,0.01977539,0.01965332,0.019104004,0.019714355,0.020080566,0.019592285,29.75,29.4375,29.4375,29.3125,29.125,29.125,29.0,28.75,29.125,28.125,27.75,27.875,28.375,28.0,30.0,29.8125,29.75,29.6875,29.25,29.4375,29.25,29.375,29.8125,29.1875,28.5,28.6875,28.875,28.9375,29.3125,29.125,29.0625,28.875,28.9375,28.625,28.625,27.6875,28.25,26.9375,26.8125,26.875,27.3125,26.75,40.18397091789325,-5.418178733282218,POINT (-5.418178733282218 40.18397091789325),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.418178733282218,40.18397091789325,28,969.0
,2013-07-18 00:00:00,0.0625,0.0,0.0,0.0,0.0,0.25,0.5,0.4375,0.0625,0.1875,0.0,0.5,0.0,0.0,88362.0,88334.0,88297.0,88300.0,88277.0,88363.0,88364.0,88268.0,88260.0,88343.0,88395.0,88381.0,88298.0,88283.0,69.125,67.875,66.25,69.4375,69.8125,71.0,69.1875,71.0625,70.25,68.4375,63.25,68.4375,67.4375,62.9375,0.011779785,0.011474609,0.010803223,0.010620117,0.010864258,0.011169434,0.011108398,0.011169434,0.011230469,0.011108398,0.009765625,0.010498047,0.011230469,0.010131836,20.4375,20.625,20.0625,18.875,19.125,19.125,19.5,19.125,19.375,19.8125,19.375,18.6875,20.25,20.625,25.0625,27.375,26.3125,24.6875,25.0,24.3125,24.8125,23.5,24.5625,25.5,26.0625,22.625,26.1875,28.5,17.125,13.875,14.375,14.5,14.25,15.75,16.375,15.375,15.6875,15.625,13.4375,16.1875,15.8125,13.375,37.67312787470705,-1.4121335962827857,POINT (-1.4121335962827857 37.67312787470705),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.4121335962827857,37.67312787470705,21,205.0
,2017-08-04 00:00:00,0.6875,0.5,0.4375,0.5625,0.375,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,100841.0,100992.0,101015.0,100934.0,100793.0,100725.0,100796.0,100854.0,100802.0,100686.0,100708.0,100751.0,100734.0,100702.0,59.75,61.1875,58.625,59.875,59.4375,57.0625,54.3125,54.5625,52.3125,51.375,55.1875,56.1875,57.9375,55.8125,0.013244629,0.013671875,0.01361084,0.013977051,0.013549805,0.0126953125,0.012268066,0.012329102,0.01171875,0.01184082,0.012329102,0.012634277,0.012756348,0.012329102,26.8125,27.0625,27.8125,27.875,27.4375,26.875,27.25,27.3125,27.25,27.6875,27.0,27.125,26.75,27.0,31.4375,31.875,33.0625,33.0625,32.0625,31.25,31.625,32.625,32.0,32.5,31.375,31.5,30.6875,31.75,22.875,23.375,24.0,24.0,24.125,22.5,22.9375,23.5625,23.5,23.875,22.75,23.5,23.3125,22.875,41.77494115733393,1.0930441494517424,POINT (1.0930441494517424 41.77494115733393),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.0930441494517424,41.77494115733393,12,349.0
,2021-01-06 00:00:00,0.5625,0.5,2.5,45.6875,2.9375,7.375,1.25,0.1875,0.1875,0.0,8.3125,66.0,13.3125,0.125,98197.0,98166.0,98164.0,98325.0,98301.0,98282.0,98179.0,98062.0,98035.0,98098.0,98062.0,98077.0,97914.0,97970.0,77.375,78.625,81.6875,90.625,83.9375,82.9375,75.875,72.875,72.5625,74.75,88.375,101.625,75.125,67.625,0.020141602,0.020263672,0.020568848,0.020874023,0.020446777,0.020080566,0.020141602,0.020202637,0.020263672,0.01977539,0.02154541,0.022094727,0.021362305,0.01977539,28.9375,28.75,28.375,26.8125,27.875,27.75,29.25,30.0625,30.25,29.375,27.6875,25.625,30.4375,31.1875,32.5625,33.1875,32.875,30.0625,32.375,31.9375,32.4375,34.3125,35.125,33.625,30.8125,26.625,35.6875,36.3125,25.8125,26.125,23.9375,24.25,24.1875,24.6875,27.0,27.125,26.625,25.9375,24.75,24.6875,27.1875,26.875,37.95121383402355,-7.194117247736159,POINT (-7.194117247736159 37.95121383402355),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-7.194117247736159,37.95121383402355,23,219.0
,2021-07-02 00:00:00,0.0,0.0,0.0,0.5625,0.25,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,0.0625,96883.0,96893.0,96969.0,96872.0,96784.0,96749.0,96722.0,96816.0,96848.0,96895.0,96848.0,96928.0,97016.0,97054.0,58.9375,56.875,58.375,64.75,63.8125,59.0,57.8125,60.875,55.25,61.0625,64.1875,64.4375,54.9375,59.6875,0.011474609,0.011047363,0.011779785,0.0126953125,0.012512207,0.011108398,0.011047363,0.01171875,0.011169434,0.012023926,0.012573242,0.012390137,0.010681152,0.01171875,23.9375,24.4375,24.6875,24.0625,24.0625,23.25,23.6875,23.9375,25.125,24.3125,24.1875,23.75,24.0625,24.1875,27.625,29.6875,29.125,28.25,27.4375,25.75,27.5625,27.5,30.125,28.6875,29.0625,28.75,27.8125,28.0,20.5625,19.0625,21.0625,20.8125,20.5,19.6875,19.8125,20.4375,19.75,20.5625,20.8125,20.25,20.25,20.8125,38.77083929452334,-1.7753181102710869,POINT (-1.7753181102710869 38.77083929452334),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-1.7753181102710869,38.77083929452334,12,839.0
,2020-05-14 00:00:00,0.9375,8.5,15.25,34.3125,37.5,13.375,30.625,28.5,11.375,57.8125,9.25,12.25,4.375,1.0625,101286.0,101308.0,101270.0,101306.0,101256.0,101166.0,101133.0,101154.0,101249.0,101238.0,101241.0,101218.0,101199.0,101310.0,77.8125,79.375,85.1875,88.5,89.1875,88.1875,87.9375,88.375,80.0625,86.0,86.8125,83.25,83.125,77.0,0.018432617,0.018310547,0.018737793,0.018920898,0.019104004,0.019226074,0.019165039,0.01940918,0.018798828,0.018737793,0.01928711,0.019104004,0.019226074,0.018859863,28.125,27.75,26.8125,26.375,26.375,26.6875,26.6875,26.75,27.9375,26.6875,27.0,27.5625,27.6875,28.75,28.375,28.4375,27.4375,26.9375,26.625,27.1875,27.375,27.5625,28.6875,27.375,27.9375,28.25,28.5625,28.9375,27.6875,26.0625,26.125,25.9375,26.1875,26.125,26.25,26.3125,26.9375,26.1875,26.3125,26.875,27.125,28.5,43.07896701731136,-3.9093400481843616,POINT (-3.9093400481843616 43.078967017311356),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-3.9093400481843616,43.07896701731136,27,920.0
,2016-09-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,90176.0,90204.0,90298.0,90378.0,90322.0,90337.0,90522.0,90582.0,90526.0,90444.0,90430.0,90518.0,90283.0,90109.0,46.5625,46.125,46.5625,47.125,47.6875,49.75,53.5625,54.25,41.4375,44.125,53.0,58.375,36.8125,41.75,0.008178711,0.007446289,0.007873535,0.008361816,0.008117676,0.008178711,0.008666992,0.008239746,0.0064697266,0.006591797,0.0076293945,0.009155273,0.007751465,0.008728027,20.9375,19.875,20.3125,21.0625,20.5,20.25,19.625,18.625,19.0,18.4375,18.0625,19.125,24.1875,23.75,28.0,26.0,25.375,25.9375,26.5,26.3125,25.0625,24.6875,24.4375,25.1875,24.4375,23.25,30.25,30.3125,14.4375,14.375,16.0625,16.125,13.9375,14.3125,13.0625,13.125,14.125,11.0625,12.25,15.4375,18.875,18.0625,28.154906272712708,-15.654573952575731,POINT (-15.654573952575731 28.154906272712708),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-15.654573952575731,28.154906272712708,16,48.0
,2017-04-21 00:00:00,0.0625,0.0625,0.125,2.5,5.25,0.3125,0.125,0.0,0.125,0.0625,0.0,0.125,2.9375,2.1875,100350.0,100308.0,100369.0,100404.0,100298.0,100230.0,100221.0,100305.0,100399.0,100332.0,100289.0,100334.0,100434.0,100434.0,58.4375,59.5625,60.25,65.0,66.0,58.9375,59.125,56.8125,58.5625,59.8125,61.6875,68.4375,72.0625,71.375,0.016113281,0.016601562,0.016967773,0.018188477,0.018127441,0.017150879,0.017211914,0.015991211,0.01574707,0.015686035,0.016113281,0.0178833,0.018798828,0.018493652,31.0,31.125,31.0625,30.6875,30.375,31.5625,31.625,31.6875,30.75,30.125,29.875,29.4375,29.3125,29.25,37.25,37.3125,36.0,35.25,36.0625,37.3125,37.5625,38.25,37.0,36.875,34.9375,34.125,34.0,33.4375,26.0,26.6875,26.75,27.4375,27.125,27.625,27.0625,25.625,25.0,24.875,25.125,25.625,26.25,25.625,42.06657362123917,1.1690157872605198,POINT (1.1690157872605198 42.06657362123917),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,1.1690157872605198,42.06657362123917,24,557.0
,2014-04-10 00:00:00,1.6875,14.3125,6.9375,3.4375,1.9375,2.0,3.125,1.4375,7.5625,4.5625,3.9375,12.3125,7.0625,12.4375,86927.0,86962.0,86912.0,86900.0,86823.0,86849.0,86843.0,86808.0,86807.0,86786.0,86810.0,86757.0,86710.0,86696.0,86.875,89.875,85.625,90.4375,86.5625,86.5625,85.5625,82.4375,87.6875,86.8125,88.5,92.9375,88.5,92.0625,0.015319824,0.01550293,0.01574707,0.017028809,0.016174316,0.016296387,0.016479492,0.01586914,0.01586914,0.015808105,0.016296387,0.016601562,0.016479492,0.016601562,20.6875,20.25,21.4375,21.625,21.625,21.75,22.125,22.25,21.125,21.1875,21.25,20.6875,21.4375,20.75,23.9375,23.4375,25.0625,25.375,25.5,24.9375,25.8125,26.25,24.875,26.1875,24.5625,23.5625,25.9375,24.75,18.375,18.625,18.875,19.4375,18.75,19.125,20.0625,19.25,19.0,18.625,19.0625,18.625,18.375,18.4375,37.29374380330548,-5.548587559517898,POINT (-5.548587559517898 37.293743803305475),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-5.548587559517898,37.29374380330548,17,83.0
,2015-02-19 00:00:00,0.0,0.0,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0,0.125,0.125,0.125,0.125,0.0625,101030.0,101094.0,101106.0,101121.0,101118.0,100968.0,101002.0,101173.0,101244.0,101240.0,101158.0,101129.0,101174.0,101158.0,80.75,79.375,82.0625,80.8125,78.875,79.875,81.0,81.3125,82.375,83.4375,82.625,81.9375,84.25,85.6875,0.017150879,0.016845703,0.017211914,0.016967773,0.016540527,0.016784668,0.017028809,0.016906738,0.017150879,0.017456055,0.017456055,0.01739502,0.0178833,0.018066406,26.25,26.25,26.0625,26.0625,26.0625,26.0625,26.0625,25.9375,25.9375,26.0625,26.125,26.25,26.1875,26.125,26.5,26.5,26.1875,26.25,26.25,26.25,26.3125,26.3125,26.25,26.375,26.375,26.5,26.4375,26.25,26.0625,25.8125,25.8125,25.6875,25.75,25.8125,25.6875,25.5625,25.6875,25.8125,25.8125,25.9375,25.9375,25.8125,42.43117254134137,-2.337021268434057,POINT (-2.337021268434057 42.43117254134137),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-2.337021268434057,42.43117254134137,15,427.0
,2013-11-30 00:00:00,0.375,1.0,0.3125,3.125,0.5625,2.1875,10.3125,9.75,2.8125,0.125,0.4375,2.1875,10.5,3.5625,99649.0,99692.0,99816.0,99751.0,99549.0,99547.0,99590.0,99477.0,99408.0,99373.0,99487.0,99518.0,99477.0,99508.0,69.3125,70.625,67.25,69.875,64.25,73.4375,76.625,69.5625,66.9375,63.5625,64.0,71.6875,73.4375,71.1875,0.01739502,0.017700195,0.01739502,0.017700195,0.016601562,0.018310547,0.019042969,0.018066406,0.017211914,0.016723633,0.016723633,0.018493652,0.018798828,0.018615723,28.8125,28.625,29.3125,28.8125,29.375,28.5625,28.25,29.375,29.25,29.9375,29.75,29.0625,29.125,29.4375,33.9375,33.3125,33.8125,33.3125,34.125,33.375,31.625,35.875,34.875,35.8125,34.8125,32.8125,34.9375,34.8125,25.1875,25.6875,24.875,25.75,25.375,24.8125,25.5625,25.0625,25.375,24.8125,25.1875,26.0,25.5625,26.1875,40.40110840878015,-0.0828749250004534,POINT (-0.0828749250004535 40.401108408780146),7,Illes Balears,3,7,2014-09-30,2014-12-25 01:56:10,-0.0828749250004534,40.40110840878015,26,938.0
